日付,race_id,馬番,馬名,jyo,race_no,距離,馬場,馬場状態,クラス,推奨ランク,妙味,妙味軸,乖離,買い指数,購入推奨,人気,単勝オッズ,勝ち確率,連対確率,複勝確率,3着内確率,単勝期待値,MF予測順位,MF勝ち確率,MF複勝率,MF複勝順位,予測順位,連対順位,複勝順位,能力_勝負,能力_安定,能力_末脚,能力_先行,能力_距離,能力_実績,着順,単勝,複勝,model版,MF版,較正版,1着,2着内,3着内,確定単勝オッズ,確定人気,オッズ変化率
2026-08-09,202601010602,12,テリオスルミ,札幌,2,1000,ダート,良,未勝利,,,,-3.0,40,見送り,9.0,76.9,0.0182648636504251,0.052651690378955,0.052651690378955,0.052651690378955,0.404568014717692,10.0,0.0182648636504251,0.0295983086680761,12.0,9,9.0,11.0,21.0,25.0,96.0,58.0,9.0,54.0,11.0,,,2026-08-03,2026-08-04,2026-08-04,0,0,0,,,
2026-08-09,202601010602,10,ハクサンレイホウ,札幌,2,1000,ダート,良,未勝利,,,,4.0,40,見送り,12.0,133.6,0.0448891137640623,0.0876853169505373,0.0876853169505373,0.0876853169505373,4.997185598878733,8.0,0.0448891137640623,0.054054054054054,8.0,11,11.0,12.0,42.0,42.0,8.0,100.0,23.0,54.0,5.0,,,2026-08-03,2026-08-04,2026-08-04,0,0,0,,,
2026-08-09,202601010602,2,フジコンフィデンス,札幌,2,1000,ダート,良,未勝利,△,,,2.0,40,見送り,6.0,16.5,0.1299246408263073,0.2448902854226499,0.3130837362879257,0.3130837362879257,1.143756573634071,3.0,0.1299246408263073,0.2191214470284237,4.0,6,6.0,6.0,79.0,71.0,21.0,33.0,55.0,54.0,9.0,,,2026-08-03,2026-08-04,2026-08-04,0,0,0,,,
2026-08-09,202601010602,9,マーゴットオネイロ,札幌,2,1000,ダート,良,未勝利,▲,,,-1.0,40,見送り,2.0,3.7,0.1612340799487814,0.3095591176027374,0.4606813561678806,0.4606813561678806,-0.4034339041895085,2.0,0.1612340799487814,0.3224222585924713,3.0,2,2.0,2.0,92.0,83.0,42.0,67.0,91.0,54.0,2.0,,120.0,2026-08-03,2026-08-04,2026-08-04,0,1,1,,,
2026-08-09,202601010602,1,メイショウマドンナ,札幌,2,1000,ダート,良,未勝利,,,,0.0,40,見送り,5.0,11.3,0.0915960928325984,0.2185888059352831,0.3130837362879257,0.3130837362879257,0.0350358490083622,5.0,0.0915960928325984,0.2191214470284237,5.0,5,5.0,5.0,67.0,71.0,67.0,75.0,64.0,54.0,3.0,,180.0,2026-08-03,2026-08-04,2026-08-04,0,0,1,,,
2026-08-09,202601010602,4,メイヨシュア,札幌,2,1000,ダート,良,未勝利,,,,2.0,40,見送り,11.0,94.9,0.0308373985692448,0.0583580348524979,0.0586179999726305,0.0586179999726305,1.9264691242213383,9.0,0.0308373985692448,0.041025641025641,9.0,10,10.0,9.0,33.0,33.0,33.0,83.0,,54.0,8.0,,,2026-08-03,2026-08-04,2026-08-04,0,0,0,,,
2026-08-09,202601010602,7,ラブデウザ,札幌,2,1000,ダート,良,未勝利,,,,-3.0,40,見送り,7.0,29.8,0.0116315666938931,0.0312382076786585,0.0454493439151608,0.0454493439151608,-0.6533793125219833,12.0,0.0116315666938931,0.0318091451292246,10.0,7,8.0,8.0,8.0,17.0,83.0,92.0,36.0,54.0,7.0,,,2026-08-03,2026-08-04,2026-08-04,0,0,0,,,
2026-08-09,202601010602,8,ルクスドリーム,札幌,2,1000,ダート,良,未勝利,,,,-3.0,40,見送り,4.0,9.8,0.0565585516050699,0.1039234030709505,0.2045876500199488,0.2045876500199488,-0.4457261942703144,7.0,0.0565585516050699,0.1431870669745958,7.0,3,3.0,3.0,50.0,50.0,21.0,8.0,23.0,54.0,,,,2026-08-03,2026-08-04,2026-08-04,0,0,0,,,
2026-08-09,202601010602,11,ロングフルスペック,札幌,2,1000,ダート,良,未勝利,×,,,2.0,40,見送り,8.0,40.7,0.0684829914017954,0.181819524080517,0.3021062000322529,0.3021062000322529,1.7872577500530729,6.0,0.0684829914017954,0.2114384748700173,6.0,8,7.0,7.0,58.0,58.0,75.0,25.0,82.0,54.0,4.0,,,2026-08-03,2026-08-04,2026-08-04,0,0,0,,,
2026-08-09,202604020603,11,アルペンローゼ,新潟,3,1200,ダート,良,未勝利,,,,-1.0,40,見送り,9.0,26.5,0.0254742380459418,0.062823100683166,0.062823100683166,0.062823100683166,-0.3249326917825398,12.0,0.0254742380459418,0.041025641025641,10.0,9,9.0,9.0,40.0,40.0,85.0,69.0,17.0,54.0,14.0,,,2026-08-03,2026-08-04,2026-08-04,0,0,0,,,
2026-08-09,202604020603,4,エコロセレナ,新潟,3,1200,ダート,良,未勝利,○,,,0.0,40,見送り,2.0,3.9,0.1969308165606502,0.3485976325543651,0.6071456528230813,0.6071456528230813,-0.2319698154134643,2.0,0.1969308165606502,0.3974960876369327,2.0,2,2.0,2.0,93.0,93.0,92.0,15.0,92.0,54.0,10.0,,,2026-08-03,2026-08-04,2026-08-04,0,0,0,,,
2026-08-09,202604020603,6,エトワールフィーユ,新潟,3,1200,ダート,良,未勝利,,,,-4.0,40,見送り,11.0,49.0,0.0042780003042103,0.0126001107415803,0.0153703193048659,0.0153703193048659,-0.7903779850936916,15.0,0.0042780003042103,0.010062893081761,15.0,11,12.0,12.0,7.0,7.0,15.0,54.0,17.0,54.0,11.0,,,2026-08-03,2026-08-04,2026-08-04,0,0,0,,,
2026-08-09,202604020603,10,カウガールハット,新潟,3,1200,ダート,良,未勝利,,,,-1.0,40,見送り,13.0,89.4,0.0096086347278009,0.0262372312631685,0.0262372312631685,0.0262372312631685,-0.1409880553345991,14.0,0.0096086347278009,0.0169204737732656,14.0,14,14.0,14.0,17.0,13.0,62.0,100.0,17.0,54.0,7.0,,,2026-08-03,2026-08-04,2026-08-04,0,0,0,,,
2026-08-09,202604020603,13,キョウエイハル,新潟,3,1200,ダート,良,未勝利,,,,-3.0,40,見送り,10.0,28.6,0.0096086347278009,0.0362634569745275,0.0362634569745275,0.0362634569745275,-0.7251930467848942,13.0,0.0096086347278009,0.021694214876033,13.0,10,11.0,10.0,17.0,20.0,8.0,35.0,33.0,54.0,9.0,,,2026-08-03,2026-08-04,2026-08-04,0,0,0,,,
2026-08-09,202604020603,2,クツワエターナル,新潟,3,1200,ダート,良,未勝利,,,,3.0,40,見送り,15.0,148.4,0.0254742380459418,0.0509298594087899,0.0509298594087899,0.0509298594087899,2.780376926017777,11.0,0.0254742380459418,0.0295983086680761,12.0,15,15.0,15.0,40.0,27.0,,,,,8.0,,,2026-08-03,2026-08-04,2026-08-04,0,0,0,,,
2026-08-09,202604020603,14,グランキンバリー,新潟,3,1200,ダート,良,未勝利,,,,3.0,40,見送り,12.0,60.8,0.0254742380459418,0.0827596369049367,0.1024949995380743,0.1024949995380743,0.5488336731932673,8.0,0.0254742380459418,0.0671031096563011,9.0,12,10.0,11.0,40.0,47.0,27.0,92.0,42.0,54.0,13.0,,,2026-08-03,2026-08-04,2026-08-04,0,0,0,,,
2026-08-09,202604020603,15,セントリアン,新潟,3,1200,ダート,良,未勝利,,,,0.0,40,見送り,7.0,17.8,0.0370821153129809,0.0949907705996967,0.1439174230912286,0.1439174230912286,-0.3399383474289392,7.0,0.0370821153129809,0.0942222222222222,7.0,7,7.0,7.0,60.0,60.0,69.0,46.0,75.0,54.0,6.0,,,2026-08-03,2026-08-04,2026-08-04,0,0,0,,,
2026-08-09,202604020603,8,テリオスレイ,新潟,3,1200,ダート,良,未勝利,,,,-5.0,40,見送り,3.0,8.6,0.0254742380459418,0.0696310844861413,0.1220729743668745,0.1220729743668745,-0.7809215528048997,9.0,0.0254742380459418,0.0799207397622192,8.0,4,4.0,4.0,40.0,53.0,77.0,23.0,,54.0,5.0,,,2026-08-03,2026-08-04,2026-08-04,0,0,0,,,
2026-08-09,202604020603,12,ハングローズ,新潟,3,1200,ダート,良,未勝利,◎,,,0.0,40,見送り,1.0,2.5,0.2582689210105172,0.4006215306378467,0.6335987180116984,0.6335987180116984,-0.3543276974737068,1.0,0.2582689210105172,0.4148148148148148,1.0,1,1.0,1.0,100.0,100.0,100.0,62.0,100.0,54.0,4.0,,,2026-08-03,2026-08-04,2026-08-04,0,0,0,,,
2026-08-09,202604020603,9,ビューティドリーム,新潟,3,1200,ダート,良,未勝利,,,,3.0,40,見送り,14.0,93.8,0.0254742380459418,0.0576913750541662,0.0576913750541662,0.0576913750541662,1.38948352870935,10.0,0.0254742380459418,0.0324675324675324,11.0,13,13.0,13.0,40.0,33.0,,,,,12.0,,,2026-08-03,2026-08-04,2026-08-04,0,0,0,,,
2026-08-09,202604020603,5,プティシラー,新潟,3,1200,ダート,良,未勝利,,,,2.0,40,見送り,8.0,22.4,0.0565726068348523,0.1357761086420551,0.1784572549006204,0.1784572549006204,0.2672263931006922,6.0,0.0565726068348523,0.1168353265869365,6.0,8,8.0,8.0,67.0,67.0,38.0,77.0,62.0,54.0,15.0,,,2026-08-03,2026-08-04,2026-08-04,0,0,0,,,
2026-08-09,202604020603,3,ヨルヴィック,新潟,3,1200,ダート,良,未勝利,△,,,1.0,40,見送り,5.0,10.9,0.1024079960616018,0.2330112449478345,0.3346916816075084,0.3346916816075084,0.1162471570714602,4.0,0.1024079960616018,0.2191214470284237,4.0,6,5.0,6.0,80.0,80.0,54.0,8.0,62.0,54.0,1.0,600.0,270.0,2026-08-03,2026-08-04,2026-08-04,1,1,1,,,
2026-08-09,202604020603,7,ロジザボード,新潟,3,1200,ダート,良,未勝利,×,,,1.0,40,見送り,6.0,17.6,0.0756659375030071,0.1535940030407712,0.2704653103370963,0.2704653103370963,0.3317205000529257,5.0,0.0756659375030071,0.1770726714431934,5.0,5,6.0,5.0,73.0,73.0,46.0,85.0,50.0,54.0,3.0,,370.0,2026-08-03,2026-08-04,2026-08-04,0,0,1,,,
2026-08-09,202604020603,1,ローズオブジャパン,新潟,3,1200,ダート,良,未勝利,▲,,,1.0,40,見送り,4.0,9.8,0.1222051467268685,0.2344728540609537,0.375340049919168,0.375340049919168,0.1976104379233114,3.0,0.1222051467268685,0.2457337883959044,3.0,3,3.0,3.0,87.0,87.0,27.0,35.0,83.0,54.0,2.0,,240.0,2026-08-03,2026-08-04,2026-08-04,0,1,1,,,
2026-08-09,202607020603,1,コパノマハロ,中京,3,2000,芝,良,新馬,◎,,,5.0,40,見送り,6.0,29.0,0.171898242957581,0.3475543751264308,0.4975638838929799,0.4975638838929799,3.985049045769848,1.0,0.171898242957581,0.273972602739726,1.0,6,6.0,6.0,94.0,100.0,,,,,5.0,,,2026-08-03,2026-08-04,2026-08-04,0,0,0,,,
2026-08-09,202607020603,2,ショウナンバトレニ,中京,3,2000,芝,良,新馬,○,,,0.0,40,見送り,2.0,3.4,0.1285219219553669,0.337611973168424,0.4462791422767069,0.4462791422767069,-0.5630254653517526,4.0,0.1285219219553669,0.2457337883959044,2.0,2,2.0,2.0,56.0,88.0,,,,,2.0,,100.0,2026-08-03,2026-08-04,2026-08-04,0,1,1,,,
2026-08-09,202607020603,7,ソウカイファンキー,中京,3,2000,芝,良,新馬,,,,-2.0,40,見送り,4.0,15.0,0.0842433290038665,0.188790149907524,0.3215831263912203,0.3215831263912203,0.2636499350579977,7.0,0.0842433290038665,0.1770726714431934,6.0,4,4.0,4.0,25.0,38.0,,,,,3.0,,120.0,2026-08-03,2026-08-04,2026-08-04,0,0,1,,,
2026-08-09,202607020603,4,ダンスコマンド,中京,3,2000,芝,良,新馬,,,,-2.0,40,見送り,3.0,10.2,0.1285219219553669,0.2658379424413674,0.3839951429766793,0.3839951429766793,0.3109236039447423,3.0,0.1285219219553669,0.2114384748700173,5.0,3,3.0,3.0,56.0,50.0,,,,,7.0,,,2026-08-03,2026-08-04,2026-08-04,0,0,0,,,
2026-08-09,202607020603,5,ディープナイト,中京,3,2000,芝,良,新馬,×,,,0.0,40,見送り,8.0,58.0,0.1285219219553669,0.1897884775814206,0.2600432030600031,0.2600432030600031,6.45427147341128,5.0,0.1285219219553669,0.1431870669745958,8.0,8,8.0,8.0,56.0,12.0,,,,,6.0,,,2026-08-03,2026-08-04,2026-08-04,0,0,0,,,
2026-08-09,202607020603,6,ドラゴンバルド,中京,3,2000,芝,良,新馬,▲,,,-2.0,40,見送り,1.0,1.4,0.171898242957581,0.2694444579950871,0.3979482515311502,0.3979482515311502,-0.7593424598593866,2.0,0.171898242957581,0.2191214470284237,3.0,1,1.0,1.0,94.0,69.0,,,,,1.0,150.0,100.0,2026-08-03,2026-08-04,2026-08-04,1,1,1,,,
2026-08-09,202607020603,3,ドリームオブコージ,中京,3,2000,芝,良,新馬,△,,,3.0,40,見送り,7.0,41.9,0.1285219219553669,0.2548076206182304,0.3979482515311502,0.3979482515311502,4.385068529929873,6.0,0.1285219219553669,0.2191214470284237,4.0,7,7.0,7.0,56.0,69.0,,,,,8.0,,,2026-08-03,2026-08-04,2026-08-04,0,0,0,,,
2026-08-09,202607020603,8,リリーギャラクシー,中京,3,2000,芝,良,新馬,,,,-2.0,40,見送り,5.0,27.5,0.0578724972595038,0.1461650031615154,0.2946389983401097,0.2946389983401097,0.5914936746363568,8.0,0.0578724972595038,0.1622364802933089,7.0,5,5.0,5.0,12.0,25.0,,,,,4.0,,,2026-08-03,2026-08-04,2026-08-04,0,0,0,,,
2026-08-09,202601010603,9,エイカイコバチ,札幌,3,2000,芝,良,1勝クラス,,,,1.0,40,見送り,8.0,14.9,0.0878597830800466,0.1873657007662179,0.2285175391481292,0.2285175391481292,0.3091107678926947,3.0,0.0878597830800466,0.1770726714431934,7.0,8,8.0,8.0,80.0,40.0,10.0,20.0,50.0,100.0,3.0,,270.0,2026-08-03,2026-08-04,2026-08-04,0,0,1,,,
2026-08-09,202601010603,1,エオアリイ,札幌,3,2000,芝,良,1勝クラス,,,,-1.0,40,見送り,7.0,13.4,0.0372099363001593,0.1570205911011299,0.1611206759994072,0.1611206759994072,-0.5013868535778645,8.0,0.0372099363001593,0.1248484848484848,8.0,6,6.0,6.0,25.0,25.0,25.0,10.0,40.0,60.0,5.0,,,2026-08-03,2026-08-04,2026-08-04,0,0,0,,,
2026-08-09,202601010603,2,グランツローゼ,札幌,3,2000,芝,良,1勝クラス,,,,0.0,40,見送り,10.0,30.8,0.015140294739067,0.0447849724626657,0.0529448076473033,0.0529448076473033,-0.5336789220367355,10.0,0.015140294739067,0.041025641025641,10.0,10,10.0,10.0,10.0,10.0,100.0,100.0,20.0,25.0,9.0,,,2026-08-03,2026-08-04,2026-08-04,0,0,0,,,
2026-08-09,202601010603,6,サウンドサンライズ,札幌,3,2000,芝,良,1勝クラス,△,,,1.0,40,見送り,5.0,9.2,0.0759267558178682,0.1813691425638526,0.3535697770967174,0.3535697770967174,-0.3014738464756125,4.0,0.0759267558178682,0.273972602739726,4.0,5,5.0,5.0,65.0,70.0,85.0,80.0,80.0,25.0,8.0,,,2026-08-03,2026-08-04,2026-08-04,0,0,0,,,
2026-08-09,202601010603,7,ストラニエーロ,札幌,3,2000,芝,良,1勝クラス,,,,-3.0,40,見送り,6.0,11.6,0.0567676109869039,0.0972017976455067,0.1611206759994072,0.1611206759994072,-0.3414957125519142,7.0,0.0567676109869039,0.1248484848484848,9.0,7,7.0,7.0,45.0,25.0,25.0,60.0,10.0,75.0,10.0,,,2026-08-03,2026-08-04,2026-08-04,0,0,0,,,
2026-08-09,202601010603,5,デルシエロ,札幌,3,2000,芝,良,1勝クラス,○,,,2.0,40,見送り,4.0,7.0,0.1027609934847821,0.2332866759072685,0.4310167507322582,0.4310167507322582,-0.2806730456065247,2.0,0.1027609934847821,0.333984375,2.0,4,4.0,4.0,90.0,90.0,85.0,70.0,90.0,50.0,4.0,,,2026-08-03,2026-08-04,2026-08-04,0,0,0,,,
2026-08-09,202601010603,8,ピティロディア,札幌,3,2000,芝,良,1勝クラス,×,,,3.0,40,見送り,9.0,22.7,0.0372099363001593,0.1343432733206508,0.2371738665004893,0.2371738665004893,-0.1553344459863824,9.0,0.0372099363001593,0.1837802485284499,6.0,9,9.0,9.0,25.0,50.0,60.0,90.0,60.0,25.0,7.0,,,2026-08-03,2026-08-04,2026-08-04,0,0,0,,,
2026-08-09,202601010603,3,マテンロウゼロ,札幌,3,2000,芝,良,1勝クラス,,,,-4.0,40,見送り,1.0,3.4,0.0759267558178682,0.2090820408689515,0.2827827323177674,0.2827827323177674,-0.7418490302192481,5.0,0.0759267558178682,0.2191214470284237,5.0,1,1.0,1.0,65.0,60.0,60.0,40.0,30.0,75.0,6.0,,,2026-08-03,2026-08-04,2026-08-04,0,0,0,,,
2026-08-09,202601010603,10,メイショウテンク,札幌,3,2000,芝,良,1勝クラス,◎,,,2.0,40,見送り,3.0,5.6,0.4544303224862411,0.5417038069904017,0.7124577111712534,0.7124577111712534,1.5448098059229505,1.0,0.4544303224862411,0.5520661157024794,1.0,2,3.0,2.0,100.0,100.0,40.0,50.0,100.0,90.0,2.0,,150.0,2026-08-03,2026-08-04,2026-08-04,0,1,1,,,
2026-08-09,202601010603,4,レジェンドシップ,札幌,3,2000,芝,良,1勝クラス,▲,,,-1.0,40,見送り,2.0,4.3,0.0567676109869039,0.2138419983733539,0.379295463387267,0.379295463387267,-0.7558992727563131,6.0,0.0567676109869039,0.2939068100358422,3.0,3,2.0,3.0,45.0,80.0,60.0,30.0,70.0,25.0,1.0,420.0,160.0,2026-08-03,2026-08-04,2026-08-04,1,1,1,,,
2026-08-09,202604020604,3,アデルフィー,新潟,4,1800,ダート,良,未勝利,,,,-3.0,40,見送り,3.0,6.2,0.0418869008851837,0.1273526761797997,0.2161667260860875,0.2161667260860875,-0.7403012145118608,6.0,0.0418869008851837,0.1622364802933089,6.0,4,3.0,3.0,67.0,70.0,63.0,33.0,62.0,53.0,4.0,,,2026-08-03,2026-08-04,2026-08-04,0,0,0,,,
2026-08-09,202604020604,2,オセアビシャイン,新潟,4,1800,ダート,良,未勝利,,,,-2.0,40,見送り,12.0,53.8,0.0071143253423029,0.0262719206761742,0.0289057516304708,0.0289057516304708,-0.6172492965841014,14.0,0.0071143253423029,0.021694214876033,14.0,12,12.0,12.0,10.0,13.0,13.0,53.0,46.0,53.0,9.0,,,2026-08-03,2026-08-04,2026-08-04,0,0,0,,,
2026-08-09,202604020604,8,カシマライフウ,新潟,4,1800,ダート,良,未勝利,△,,,1.0,40,見送り,5.0,11.9,0.079467039062373,0.2480895492670825,0.3982769712231541,0.3982769712231541,-0.0543422351577609,4.0,0.079467039062373,0.2989130434782608,4.0,5,5.0,5.0,80.0,80.0,43.0,47.0,100.0,53.0,3.0,,170.0,2026-08-03,2026-08-04,2026-08-04,0,0,1,,,
2026-08-09,202604020604,15,カノープス,新潟,4,1800,ダート,良,未勝利,,,,-2.0,40,見送り,11.0,52.9,0.0188613702612442,0.0378498462522644,0.0378498462522644,0.0378498462522644,-0.0022335131801811,12.0,0.0188613702612442,0.021694214876033,13.0,11,11.0,10.0,40.0,20.0,63.0,27.0,,53.0,8.0,,,2026-08-03,2026-08-04,2026-08-04,0,0,0,,,
2026-08-09,202604020604,4,キセログラフィカ,新潟,4,1800,ダート,良,未勝利,▲,,,1.0,40,見送り,4.0,8.5,0.1912247870717927,0.3183064374174437,0.4895082226959065,0.4895082226959065,0.6254106901102385,3.0,0.1912247870717927,0.3673835125448028,3.0,3,4.0,4.0,90.0,90.0,27.0,20.0,69.0,53.0,5.0,,,2026-08-03,2026-08-04,2026-08-04,0,0,0,,,
2026-08-09,202604020604,13,クィーンズウィンク,新潟,4,1800,ダート,良,未勝利,,,,3.0,40,見送り,13.0,62.7,0.0188613702612442,0.0594284421508255,0.0594284421508255,0.0594284421508255,0.1826079153800122,8.0,0.0188613702612442,0.041025641025641,10.0,15,15.0,14.0,40.0,40.0,100.0,87.0,23.0,53.0,15.0,,,2026-08-03,2026-08-04,2026-08-04,0,0,0,,,
2026-08-09,202604020604,12,クリムゾンリーフ,新潟,4,1800,ダート,良,未勝利,◎,,,0.0,40,見送り,1.0,3.0,0.2774611872347262,0.4457896005542061,0.6796223508950077,0.6796223508950077,-0.1676164382958214,1.0,0.2774611872347262,0.5100671140939598,1.0,1,1.0,1.0,100.0,100.0,43.0,13.0,92.0,53.0,2.0,,110.0,2026-08-03,2026-08-04,2026-08-04,0,1,1,,,
2026-08-09,202604020604,7,ジュングロワール,新潟,4,1800,ダート,良,未勝利,×,,,10.0,40,見送り,15.0,107.7,0.0648287634742398,0.1195378138420468,0.2161667260860875,0.2161667260860875,5.982057826175636,5.0,0.0648287634742398,0.1622364802933089,5.0,13,13.0,13.0,73.0,70.0,20.0,100.0,81.0,53.0,10.0,,,2026-08-03,2026-08-04,2026-08-04,0,0,0,,,
2026-08-09,202604020604,1,ダゴベルト,新潟,4,1800,ダート,良,未勝利,,,,2.0,40,見送り,14.0,106.2,0.0188613702612442,0.0364272322857721,0.0394373045500997,0.0394373045500997,1.0030775217441352,11.0,0.0188613702612442,0.0295983086680761,12.0,14,14.0,15.0,40.0,30.0,53.0,77.0,8.0,53.0,12.0,,,2026-08-03,2026-08-04,2026-08-04,0,0,0,,,
2026-08-09,202604020604,5,ヌビアン,新潟,4,1800,ダート,良,未勝利,,,,-2.0,40,見送り,9.0,41.6,0.011171511608161,0.0361145485091915,0.0394373045500997,0.0394373045500997,-0.5352651171004993,13.0,0.011171511608161,0.0295983086680761,11.0,10,9.0,11.0,20.0,30.0,33.0,60.0,,53.0,7.0,,,2026-08-03,2026-08-04,2026-08-04,0,0,0,,,
2026-08-09,202604020604,9,ハリコミチュウ,新潟,4,1800,ダート,良,未勝利,,,,-8.0,40,見送り,7.0,16.9,0.0071143253423029,0.0183916237724093,0.0183916237724093,0.0183916237724093,-0.8797679017150802,15.0,0.0071143253423029,0.010062893081761,15.0,7,7.0,9.0,10.0,7.0,7.0,67.0,15.0,53.0,11.0,,,2026-08-03,2026-08-04,2026-08-04,0,0,0,,,
2026-08-09,202604020604,10,モンスターラッシュ,新潟,4,1800,ダート,良,未勝利,○,,,0.0,40,見送り,2.0,3.8,0.1912247870717927,0.3194772429606376,0.4895082226959065,0.4895082226959065,-0.2733458091271875,2.0,0.1912247870717927,0.3673835125448028,2.0,2,2.0,2.0,90.0,90.0,73.0,7.0,81.0,53.0,1.0,350.0,130.0,2026-08-03,2026-08-04,2026-08-04,1,1,1,,,
2026-08-09,202604020604,6,ユイノスレチガイ,新潟,4,1800,ダート,良,未勝利,,,,2.0,40,見送り,10.0,52.6,0.0188613702612442,0.0674534033200905,0.1064877925701009,0.1064877925701009,-0.0078919242585543,10.0,0.0188613702612442,0.0799207397622192,8.0,9,8.0,7.0,40.0,57.0,93.0,77.0,54.0,53.0,13.0,,,2026-08-03,2026-08-04,2026-08-04,0,0,0,,,
2026-08-09,202604020604,11,ラスタリア,新潟,4,1800,ダート,良,未勝利,,,,-1.0,40,見送り,6.0,12.5,0.0188613702612442,0.0682720988415487,0.1064877925701009,0.1064877925701009,-0.7642328717344473,9.0,0.0188613702612442,0.0799207397622192,7.0,6,6.0,6.0,40.0,57.0,80.0,40.0,31.0,53.0,14.0,,,2026-08-03,2026-08-04,2026-08-04,0,0,0,,,
2026-08-09,202604020604,14,レッドリアライズ,新潟,4,1800,ダート,良,未勝利,,,,-1.0,40,見送り,8.0,22.1,0.0341995216009033,0.0712375639705072,0.0930178257319805,0.0930178257319805,-0.2441905726200357,7.0,0.0341995216009033,0.0698113207547169,9.0,8,10.0,8.0,60.0,47.0,87.0,93.0,38.0,53.0,6.0,,,2026-08-03,2026-08-04,2026-08-04,0,0,0,,,
2026-08-09,202607020604,5,アイゼンハイム,中京,4,1800,ダート,良,未勝利,,,,-1.0,40,見送り,10.0,37.8,0.022758017562837,0.046138824231732,0.0746342704422878,0.0746342704422878,-0.1397469361247604,11.0,0.022758017562837,0.051353226925746,11.0,10,11.0,9.0,38.0,38.0,70.0,83.0,,53.0,12.0,,,2026-08-03,2026-08-04,2026-08-04,0,0,0,,,
2026-08-09,202607020604,6,アラムシャピラス,中京,4,1800,ダート,良,未勝利,◎,,,1.0,40,見送り,2.0,4.3,0.373885365976216,0.4481517353472051,0.7055921352538432,0.7055921352538432,0.6077070736977288,1.0,0.373885365976216,0.4854932301740812,1.0,2,2.0,1.0,100.0,100.0,100.0,7.0,100.0,53.0,2.0,,160.0,2026-08-03,2026-08-04,2026-08-04,0,1,1,,,
2026-08-09,202607020604,2,アルヴァルディ,中京,4,1800,ダート,良,未勝利,,,,-6.0,40,見送り,9.0,37.1,0.022758017562837,0.041865139495346,0.041865139495346,0.041865139495346,-0.1556775484187461,14.0,0.022758017562837,0.021694214876033,15.0,9,9.0,11.0,38.0,19.0,93.0,40.0,8.0,53.0,16.0,,,2026-08-03,2026-08-04,2026-08-04,0,0,0,,,
2026-08-09,202607020604,13,エイシンリブウェル,中京,4,1800,ダート,良,未勝利,○,,,-1.0,40,見送り,1.0,2.8,0.1608373632005249,0.3369179156147066,0.5837229953100912,0.5837229953100912,-0.5496553830385302,2.0,0.1608373632005249,0.4016393442622951,2.0,1,1.0,2.0,94.0,94.0,40.0,53.0,92.0,53.0,1.0,210.0,120.0,2026-08-03,2026-08-04,2026-08-04,1,1,1,,,
2026-08-09,202607020604,9,グランセンチュリ,中京,4,1800,ダート,良,未勝利,,,,0.0,40,見送り,13.0,43.3,0.022758017562837,0.049653660906291,0.049653660906291,0.049653660906291,-0.0145778395291567,13.0,0.022758017562837,0.0318091451292246,13.0,16,16.0,16.0,38.0,25.0,,,,,15.0,,,2026-08-03,2026-08-04,2026-08-04,0,0,0,,,
2026-08-09,202607020604,16,サクライロマウコロ,中京,4,1800,ダート,良,未勝利,,,,-4.0,40,見送り,12.0,39.5,0.0038218535086882,0.0101233996362055,0.014624917043323,0.014624917043323,-0.8490367864068155,16.0,0.0038218535086882,0.010062893081761,16.0,12,12.0,13.0,6.0,6.0,60.0,100.0,,53.0,14.0,,,2026-08-03,2026-08-04,2026-08-04,0,0,0,,,
2026-08-09,202607020604,7,サンライズフリード,中京,4,1800,ダート,良,未勝利,,,,0.0,40,見送り,8.0,27.0,0.0331281913138283,0.1016675184222902,0.1161528975381819,0.1161528975381819,-0.1055388345266342,6.0,0.0331281913138283,0.0799207397622192,8.0,8,8.0,8.0,66.0,53.0,33.0,20.0,54.0,53.0,8.0,,,2026-08-03,2026-08-04,2026-08-04,0,0,0,,,
